0,0.08,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,
40,-0.017295,0.010635,0.030393,0.0374028,0.0474643,0.0594487,0.0714279,0.0827657,0.0931094,0.102239,0.109994,0.11629,0.121135,0.124606,0.126839,0.12804,0.128453,0.12834,0.127951,0.127482,0.127111,0.126952,0.127062,0.127465,0.128134,0.129014,0.130042,0.131141,0.132233,0.13326,0.134176,0.134937,0.135499,0.135829,0.135916,0.135749,0.135319,0.134639,0.133727,0.1326,0.131277,0.129776,0.128113,0.126308,0.124375,0.122327,0.120175,0.117928,0.115599,0.113197,0.110735,
41,0.00267659,-0.0492994,-0.0599633,-0.0500041,-0.0416374,-0.0358814,-0.0314893,-0.0280293,-0.0252359,-0.0229963,-0.0212678,-0.0200367,-0.0192875,-0.0189992,-0.0191492,-0.0197057,-0.0206287,-0.0218722,-0.0233941,-0.0251494,-0.0270872,-0.0291591,-0.0313134,-0.0335018,-0.0356817,-0.0378166,-0.0398729,-0.0418272,-0.0436605,-0.0453631,-0.0469274,-0.0483462,-0.0496123,-0.0507171,-0.0516458,-0.0523829,-0.0529155,-0.0532483,-0.0533925,-0.0533589,-0.0531588,-0.0528032,-0.0523031,-0.0516693,-0.0509108,-0.0500384,-0.0490628,-0.0479951,-0.0468463,-0.0456272,-0.0443489,
42,0.0151161,0.00211965,0.0110065,0.017826,0.0270864,0.0352323,0.04099,0.044417,0.0458345,0.0456088,0.0440653,0.0414931,0.0381111,0.034049,0.0293548,0.0240181,0.018014,0.0113273,0.00396058,-0.00403359,-0.0125745,-0.0215406,-0.0307642,-0.0400504,-0.0491788,-0.0579328,-0.0661081,-0.0735411,-0.0800886,-0.0856958,-0.0903486,-0.0940335,-0.0967393,-0.0984967,-0.0993685,-0.0994186,-0.0987101,-0.0973061,-0.0952705,-0.0926671,-0.0895597,-0.0860121,-0.0820881,-0.0778501,-0.0733378,-0.0685751,-0.0635857,-0.058393,-0.0530207,-0.0474922,-0.0418313,
43,0.00843907,-0.0135708,-0.0345793,-0.0374671,-0.0443572,-0.0547113,-0.0659964,-0.0770149,-0.0870178,-0.0955895,-0.102488,-0.107551,-0.110689,-0.111878,-0.11116,-0.108675,-0.104633,-0.0993094,-0.0929988,-0.0860079,-0.0786346,-0.0711639,-0.0638504,-0.0569203,-0.0505549,-0.0449,-0.0400786,-0.036157,-0.0331865,-0.0311605,-0.0300366,-0.029772,-0.0303246,-0.0316326,-0.0336018,-0.0361356,-0.0391422,-0.0425624,-0.0463488,-0.050454,-0.0548305,-0.0594311,-0.0642083,-0.0691147,-0.0741187,-0.0792111,-0.0843843,-0.0896302,-0.0949412,-0.100309,-0.105727,
44,-0.0136393,-0.0340791,-0.0340105,-0.0403896,-0.0465551,-0.0518408,-0.0564087,-0.0602493,-0.0633234,-0.0655807,-0.0669963,-0.0675666,-0.0673141,-0.0662951,-0.0646017,-0.0623593,-0.0597098,-0.0568062,-0.0538071,-0.050864,-0.0481205,-0.0456934,-0.0436696,-0.0421066,-0.0410175,-0.0403819,-0.0401671,-0.0403151,-0.0407645,-0.0414578,-0.0423365,-0.0433421,-0.0444174,-0.0455173,-0.046602,-0.0476315,-0.0485713,-0.0494151,-0.0501654,-0.0508248,-0.0513958,-0.051881,-0.0522829,-0.0526038,-0.0528468,-0.0530185,-0.0531259,-0.0531759,-0.0531754,-0.0531314,-0.0530507,
45,0.00205496,0.0034527,-0.00988108,-0.0134223,-0.0133191,-0.0137966,-0.0156737,-0.018774,-0.0227201,-0.0271459,-0.0317113,-0.0360942,-0.0400239,-0.0432918,-0.0457408,-0.0472815,-0.0478838,-0.0475825,-0.0464516,-0.04461,-0.0421909,-0.0393382,-0.0362001,-0.0329191,-0.0296226,-0.0264203,-0.0234068,-0.0206394,-0.0181647,-0.0159952,-0.0141256,-0.0125502,-0.011264,-0.0102556,-0.00950372,-0.00898658,-0.00868251,-0.00857283,-0.00864018,-0.0088672,-0.00923654,-0.00973084,-0.0103327,-0.0110248,-0.0117939,-0.0126332,-0.013536,-0.014496,-0.0155065,-0.016561,-0.017653,
46,-0.00104598,0.00596767,0.00657884,0.0130183,0.0174506,0.0196253,0.0205196,0.020635,0.0202727,0.0196318,0.0189059,0.0183068,0.0180469,0.0182828,0.0191049,0.0205351,0.0225602,0.0251287,0.0281638,0.031566,0.0352317,0.0390564,0.0429399,0.0467896,0.0505197,0.0540453,0.0572834,0.0601531,0.0625783,0.0645253,0.0659812,0.0669333,0.0673701,0.06731,0.066801,0.0658922,0.0646309,0.0630542,0.0611957,0.0590892,0.0567683,0.0542667,0.0516182,0.048856,0.0460007,0.0430607,0.0400437,0.0369575,0.03381,0.0306088,0.0273618,
47,-0.0218764,0.00761862,-0.0162857,-0.0247199,-0.0317975,-0.0390205,-0.0457287,-0.0515023,-0.0559573,-0.0588118,-0.0598829,-0.0590637,-0.0563248,-0.0517178,-0.0453667,-0.0374762,-0.0282993,-0.0181151,-0.00721108,0.00410349,0.0155153,0.0267232,0.0374428,0.0474278,0.0564942,0.0645103,0.0713718,0.0770361,0.081478,0.0847267,0.0868365,0.0878623,0.0878593,0.0869027,0.0850881,0.0825122,0.0792666,0.0754196,0.0710323,0.0661661,0.0608821,0.0552415,0.0493057,0.0431346,0.0367657,0.0302163,0.0235033,0.0166434,0.00965349,0.00255023,-0.00464956,
48,-0.0226512,0.0216993,0.0306806,0.0268356,0.024916,0.0271666,0.0320915,0.0383664,0.0448934,0.0509217,0.0560307,0.0600343,0.0629351,0.0648725,0.0660777,0.0668408,0.0674552,0.0681852,0.0692641,0.0708109,0.0729091,0.0755478,0.0786495,0.0820972,0.085734,0.089391,0.0929101,0.0961575,0.0990089,0.101404,0.103313,0.104708,0.105559,0.105867,0.105671,0.105008,0.103919,0.102441,0.100612,0.0984687,0.0960481,0.0933875,0.0905239,0.0874945,0.0843264,0.0810318,0.0776225,0.0741102,0.0705066,0.0668234,0.0630722,
49,0.0277332,-0.00816294,-0.0235457,-0.0213964,-0.0151624,-0.0103256,-0.00732626,-0.00576255,-0.00516856,-0.00521579,-0.00570448,-0.00649233,-0.0074718,-0.00854986,-0.00964174,-0.0106614,-0.0115237,-0.0121567,-0.012502,-0.0125491,-0.0123023,-0.0118006,-0.0111059,-0.0102921,-0.00944146,-0.00863525,-0.0079498,-0.00745218,-0.00720335,-0.00722497,-0.00752155,-0.00809756,-0.00895612,-0.010073,-0.0113991,-0.0128847,-0.0144848,-0.0161764,-0.0179424,-0.019766,-0.02163,-0.0235175,-0.0254114,-0.0272951,-0.0291613,-0.0310115,-0.0328473,-0.0346707,-0.0364833,-0.0382871,-0.0400838,
50,-0.00372589,0.0421117,0.0373396,0.0262722,0.0189568,0.0156541,0.0155371,0.0176279,0.0209933,0.0248867,0.0286916,0.0318864,0.0340492,0.0348803,0.0341927,0.0319309,0.0281211,0.0228774,0.0163578,0.008777,0.000376075,-0.00857967,-0.0177992,-0.0269873,-0.0358618,-0.0441723,-0.0516954,-0.0582775,-0.0637932,-0.068219,-0.0715716,-0.0738681,-0.0751294,-0.0754248,-0.0748572,-0.0735301,-0.0715403,-0.0689587,-0.0658491,-0.0622758,-0.0583028,-0.0539941,-0.0494138,-0.0446236,-0.0396569,-0.0345292,-0.0292553,-0.0238504,-0.0183294,-0.0127075,-0.00699963,
51,-0.0122637,0.0246854,0.026474,0.0106178,-0.000220094,-0.0077239,-0.013827,-0.0191585,-0.0240725,-0.0287413,-0.0332318,-0.0375313,-0.0416019,-0.0454168,-0.0489717,-0.0522869,-0.0553881,-0.0583115,-0.0610976,-0.0637742,-0.0663591,-0.0688567,-0.0712546,-0.073534,-0.0756665,-0.0776178,-0.0793527,-0.0808375,-0.0820439,-0.0829655,-0.0836038,-0.0839602,-0.084038,-0.0838595,-0.083457,-0.0828631,-0.0821077,-0.0812107,-0.08019,-0.0790634,-0.0778487,-0.0765638,-0.0752265,-0.0738535,-0.0724519,-0.071024,-0.0695723,-0.0680992,-0.0666071,-0.0650984,-0.0635756,
52,-0.0172714,-0.0234107,-0.0567357,-0.0701729,-0.0815271,-0.093388,-0.105172,-0.116387,-0.126588,-0.135371,-0.14237,-0.147251,-0.149739,-0.149643,-0.146866,-0.141454,-0.133558,-0.123465,-0.111529,-0.0982046,-0.0839767,-0.0693609,-0.0548897,-0.041078,-0.0283671,-0.0170959,-0.00748943,0.000498821,0.00692465,0.0118845,0.0155343,0.0180301,0.0195248,0.0201321,0.0199412,0.0190409,0.017515,0.0154256,0.0128289,0.00978142,0.00633945,0.00255937,-0.00150247,-0.005791,-0.0102723,-0.0149295,-0.0197461,-0.0247057,-0.0297918,-0.0349879,-0.0402778,
53,-0.0321141,0.0101717,-0.00269663,-0.0220506,-0.0358213,-0.0454273,-0.0523706,-0.0574237,-0.0611567,-0.0638285,-0.065537,-0.0663008,-0.0661375,-0.0650858,-0.0632051,-0.0605819,-0.057311,-0.0534881,-0.0492296,-0.0446739,-0.0399537,-0.0352189,-0.0306155,-0.0262773,-0.0223084,-0.0187863,-0.0157619,-0.0132443,-0.0112339,-0.00970429,-0.00862371,-0.00796034,-0.00768412,-0.00776296,-0.00815031,-0.00879862,-0.00966404,-0.0107194,-0.0119421,-0.0133096,-0.0147994,-0.0163889,-0.0180556,-0.0197765,-0.0215367,-0.0233325,-0.025161,-0.027019,-0.0289034,-0.0308112,-0.0327394,
54,-0.00600962,-0.0232656,-0.0190466,-0.0131117,-0.00599722,0.00381047,0.0153513,0.0274931,0.0393297,0.0501764,0.0595326,0.0670728,0.0726632,0.0763251,0.0781996,0.0785142,0.077516,0.0754666,0.0726194,0.0691992,0.065423,0.0614622,0.0574592,0.0535346,0.049776,0.0462419,0.0429819,0.0400235,0.0373804,0.0350477,0.0330178,0.0312833,0.029835,0.028651,0.0277048,0.0269698,0.0264213,0.0260405,0.0258097,0.0257113,0.0257277,0.0258412,0.0260342,0.02629,0.0266006,0.026961,0.0273667,0.0278128,0.0282946,0.0288074,0.0293465,
55,-0.037277,0.00624729,0.0141053,0.0130297,0.011001,0.0102172,0.0110705,0.0133988,0.0168541,0.0210362,0.0255392,0.0300262,0.0342495,0.0380256,0.0412181,0.0437266,0.0454637,0.0463638,0.046377,0.0454988,0.0437474,0.0411925,0.0379497,0.0341755,0.0300538,0.0257584,0.0214534,0.0172735,0.0133196,0.009626,0.00621771,0.0031196,0.000352543,-0.00210532,-0.00430074,-0.00628073,-0.00808749,-0.00974608,-0.0112778,-0.0127039,-0.0140458,-0.0153246,-0.0165617,-0.017777,-0.0189777,-0.020165,-0.0213401,-0.022504,-0.0236579,-0.0248029,-0.0259402,
56,0.0176703,-0.00585264,0.0223208,0.0297429,0.0348213,0.0430167,0.0541118,0.066912,0.0802914,0.0934007,0.105633,0.116499,0.125617,0.132732,0.137694,0.1405,0.14126,0.140208,0.137631,0.133856,0.129224,0.124058,0.118667,0.113342,0.108322,0.103791,0.0999061,0.0967668,0.0944239,0.0928364,0.0919502,0.0917112,0.0920609,0.0928935,0.094076,0.0954752,0.0969779,0.0985417,0.10014,0.101747,0.103336,0.10488,0.106354,0.107733,0.109013,0.110205,0.111317,0.112357,0.113335,0.11426,0.11514,
57,-0.00376994,0.00719295,0.0489146,0.0389275,0.0167341,-0.00609019,-0.0272123,-0.0460429,-0.0623819,-0.0761435,-0.0872734,-0.0957425,-0.10156,-0.104782,-0.105511,-0.103938,-0.100309,-0.0949242,-0.0881043,-0.0801764,-0.0714629,-0.0622533,-0.0528056,-0.0433387,-0.0340185,-0.0249753,-0.0163201,-0.00813064,-0.000471162,0.00662278,0.0131206,0.0189918,0.0242068,0.0287599,0.0326663,0.0359415,0.0386079,0.0407096,0.0422948,0.0434118,0.044109,0.0444347,0.0444373,0.0441641,0.0436479,0.0429101,0.0419717,0.0408537,0.0395773,0.0381635,0.0366334,
58,0.00446549,-0.000233995,-0.00353171,0.00358243,0.0103018,0.0158902,0.0204622,0.0241199,0.026987,0.0290994,0.030413,0.0308455,0.0303057,0.0287121,0.0259837,0.0220951,0.017087,0.0111035,0.00435125,-0.00291733,-0.0104259,-0.0179165,-0.0251294,-0.0318216,-0.0377888,-0.0428707,-0.046928,-0.0498794,-0.0516927,-0.0524054,-0.0520624,-0.0507085,-0.0483936,-0.0451952,-0.041195,-0.0364735,-0.0311047,-0.0251466,-0.0186554,-0.0116874,-0.0042987,0.00345438,0.0115157,0.0198324,0.0283764,0.037128,0.0460672,0.0551744,0.0644296,0.073813,0.0833048,
59,0.0431034,0.117285,0.16911,0.171897,0.165788,0.158766,0.151547,0.144167,0.136603,0.128888,0.121099,0.113321,0.10562,0.0980634,0.0907248,0.0836973,0.0770881,0.0710121,0.0655824,0.0609017,0.0570689,0.0541308,0.0521006,0.0509377,0.0505586,0.0508728,0.0517951,0.0532472,0.0551539,0.0574527,0.0600839,0.0629878,0.0661036,0.0693694,0.0727275,0.0761203,0.0795011,0.0828554,0.0861751,0.0894522,0.0926785,0.0958458,0.0989462,0.101973,0.104929,0.10782,0.110653,0.113434,0.11617,0.118867,0.121531,
60,0.010792,-0.0355129,-0.0499361,-0.0534323,-0.0545064,-0.0536153,-0.0514744,-0.0487374,-0.0459088,-0.0433018,-0.0410882,-0.0393327,-0.03802,-0.0370714,-0.036368,-0.03576,-0.0350925,-0.0342282,-0.0330543,-0.0315104,-0.0295521,-0.0271881,-0.0244587,-0.0214271,-0.018166,-0.0147389,-0.0112015,-0.00759992,-0.00397794,-0.000369274,0.00319456,0.00668205,0.0100598,0.0132847,0.0163119,0.019097,0.0216077,0.0238475,0.0258272,0.0275573,0.0290482,0.0303105,0.0313547,0.0321924,0.0328398,0.0333139,0.0336314,0.0338092,0.033864,0.0338128,0.0336723,
61,-0.010362,-0.00950124,-0.00160426,-0.000141425,0.00224795,0.00400974,0.004441,0.00382615,0.00259727,0.00113634,-0.00026811,-0.00139348,-0.00207421,-0.00218392,-0.00163131,-0.000362574,0.00164924,0.00439611,0.0078479,0.0119323,0.0165653,0.0216225,0.0269574,0.0324044,0.0377958,0.0429797,0.0478178,0.0521935,0.0560169,0.0592574,0.0618929,0.0639012,0.065262,0.0659844,0.0661001,0.0656414,0.064644,0.0631503,0.0612037,0.0588472,0.0561241,0.0530776,0.0497509,0.0461861,0.0424121,0.038447,0.0343093,0.0300169,0.0255883,0.0210415,0.0163948,
62,0.0336594,-0.0280509,-0.0437301,-0.0548993,-0.0666624,-0.077677,-0.0866531,-0.0932125,-0.0973089,-0.0990175,-0.0984504,-0.0957586,-0.0911272,-0.0847592,-0.0768797,-0.0677369,-0.0575892,-0.0467125,-0.0353922,-0.0239166,-0.0125693,-0.00161645,0.00869569,0.018149,0.0265724,0.0338308,0.0398155,0.0444616,0.0477391,0.0496865,0.0503515,0.0497821,0.0480302,0.0451998,0.0414306,0.0368631,0.0316249,0.0257991,0.0194591,0.0126783,0.00553021,-0.00191181,-0.00957432,-0.0173872,-0.0253174,-0.0333548,-0.0414898,-0.0497126,-0.0580136,-0.0663831,-0.0748113,
63,0.0143426,0.000138403,-0.00915547,-0.0113081,-0.0162502,-0.0213293,-0.0249931,-0.0271339,-0.0278172,-0.0271979,-0.0254628,-0.0227496,-0.0191891,-0.0149154,-0.010062,-0.00478252,0.000760903,0.00643252,0.0121028,0.0176693,0.0230486,0.0281727,0.0330037,0.0375365,0.0417929,0.0457913,0.0495606,0.0531308,0.0565239,0.0597624,0.0628704,0.0658721,0.0687879,0.07163,0.074417,0.0771682,0.0799024,0.0826275,0.0853477,0.0880669,0.0907892,0.0935185,0.0962588,0.0990155,0.101792,0.104588,0.107401,0.110228,0.113068,0.115919,0.118778,
64,-0.0119925,-0.0258455,-0.0568639,-0.0574095,-0.0538605,-0.051028,-0.0494185,-0.0487153,-0.0484083,-0.0481128,-0.0476153,-0.0468697,-0.0459413,-0.0449524,-0.0440582,-0.0434094,-0.0431235,-0.0432783,-0.0439342,-0.0451012,-0.0467695,-0.0488919,-0.0513913,-0.0541685,-0.057108,-0.0600949,-0.0630136,-0.0657545,-0.0682323,-0.0704036,-0.0722294,-0.0736708,-0.0746941,-0.0753062,-0.0755336,-0.0754026,-0.0749397,-0.0741743,-0.0731369,-0.0718581,-0.0703685,-0.0686987,-0.0668792,-0.0649387,-0.062892,-0.0607483,-0.0585169,-0.0562069,-0.0538275,-0.0513881,-0.0488978,
65,-0.00172368,0.0365021,0.022535,0.0147693,0.0134118,0.0157131,0.0197115,0.0244071,0.0291755,0.0336126,0.0374365,0.0404246,0.0423964,0.0432273,0.0428457,0.0412503,0.0384844,0.0346344,0.0298049,0.0241514,0.0178478,0.0110932,0.00410735,-0.00288992,-0.00969678,-0.0161385,-0.0220593,-0.0273444,-0.0319182,-0.0357662,-0.0388803,-0.0412527,-0.0428797,-0.0437919,-0.0440345,-0.0436528,-0.0426918,-0.041199,-0.0392231,-0.0368127,-0.0340165,-0.0308829,-0.0274607,-0.0237958,-0.0199153,-0.0158381,-0.0115829,-0.00716866,-0.00261421,0.00206162,0.00683996,
66,-0.016714,-0.0589216,-0.0553658,-0.0557641,-0.0663478,-0.0792386,-0.0904676,-0.099167,-0.105289,-0.108999,-0.110486,-0.110001,-0.107845,-0.104348,-0.0998657,-0.0947372,-0.0892637,-0.083693,-0.078245,-0.0730806,-0.0683384,-0.0641112,-0.0604569,-0.0574026,-0.0549409,-0.0530474,-0.0516834,-0.0507908,-0.0503132,-0.0501961,-0.0503843,-0.0508225,-0.0514587,-0.0522577,-0.05319,-0.0542256,-0.0553389,-0.0565188,-0.0577575,-0.059047,-0.0603797,-0.0617477,-0.0631431,-0.0645579,-0.0659874,-0.0674302,-0.0688851,-0.0703509,-0.0718265,-0.0733107,-0.0748022,
67,0.0131954,0.0206492,0.0294853,0.0525107,0.0688655,0.0788323,0.0848062,0.0883137,0.090505,0.092053,0.0933343,0.0945343,0.0957195,0.0968809,0.0979573,0.0988667,0.0995422,0.0999444,0.100048,0.0998574,0.0993905,0.0986778,0.0977632,0.0966983,0.0955344,0.0943143,0.0930793,0.0918619,0.0906884,0.0895808,0.0885617,0.0876535,0.0868767,0.0862436,0.0857665,0.0854579,0.0853257,0.0853617,0.0855545,0.0858927,0.0863648,0.0869595,0.0876652,0.0884714,0.0893703,0.0903538,0.0914136,0.0925415,0.0937292,0.0949685,0.0962512,
68,0.0131954,-0.0491016,-0.0543755,-0.0614556,-0.0656338,-0.0676205,-0.0685596,-0.0688863,-0.0688838,-0.0687242,-0.0684747,-0.0680976,-0.0675221,-0.0666655,-0.0654499,-0.0638134,-0.0617312,-0.0592198,-0.0563198,-0.0531092,-0.0496698,-0.0461018,-0.0425023,-0.0389705,-0.0355978,-0.0324702,-0.0296514,-0.0271844,-0.0250983,-0.023381,-0.0220139,-0.0209784,-0.0202588,-0.019835,-0.0196709,-0.0197301,-0.0199782,-0.0203945,-0.0209617,-0.0216626,-0.02248,-0.0233966,-0.0243952,-0.0254576,-0.0265712,-0.0277314,-0.028934,-0.0301746,-0.031449,-0.0327529,-0.0340821,
69,-0.0100908,0.00430709,0.0158904,0.0262595,0.0334855,0.0384483,0.0415842,0.0432868,0.0439407,0.0438682,0.0433305,0.0425325,0.0416297,0.040721,0.039848,0.0390079,0.0381833,0.0373348,0.0364188,0.0354025,0.0342606,0.03299,0.031605,0.0301268,0.0285794,0.0269837,0.0253586,0.0237131,0.0220543,0.0203946,0.0187475,0.0171261,0.0155436,0.0140205,0.012585,0.011266,0.0100844,0.00903947,0.00812622,0.0073397,0.00667498,0.00612712,0.00569117,0.00536252,0.00513477,0.00499895,0.00494599,0.00496686,0.0050525,0.00519386,0.00538189,
70,-0.00559963,-0.0430367,-0.0584239,-0.0501141,-0.0427437,-0.0382641,-0.0354578,-0.0335184,-0.0318484,-0.0300823,-0.0279944,-0.0254389,-0.0223385,-0.0186684,-0.0144432,-0.00970773,-0.00453071,0.000985207,0.0067203,0.0125344,0.0182844,0.0238254,0.0290159,0.0337197,0.0378193,0.0412147,0.0438264,0.0456022,0.0465242,0.0466354,0.0459855,0.0446246,0.0426055,0.0400173,0.0369713,0.0335791,0.0299342,0.0260806,0.022054,0.0178901,0.0136247,0.00929351,0.00493219,0.00057415,-0.00376978,-0.00810114,-0.0124216,-0.0167328,-0.0210364,-0.0253342,-0.0296276,
71,0.0191299,0.0149265,0.0334073,0.0379948,0.0353479,0.0308816,0.0264987,0.0227617,0.0198755,0.0179174,0.0169092,0.0168544,0.0177418,0.0195433,0.0222091,0.0256655,0.0298137,0.034516,0.0396163,0.0449371,0.0502982,0.0555216,0.0604357,0.0648826,0.0687336,0.0718823,0.0742421,0.0757521,0.0763894,0.0761985,0.0752311,0.0735389,0.0711774,0.0682419,0.0648516,0.0611258,0.0571631,0.0530077,0.0486945,0.0442589,0.039736,0.0351609,0.0305687,0.0259923,0.0214412,0.016913,0.0124048,0.00791416,0.00343829,-0.00102545,-0.00547971,
72,-0.0212799,-0.0140043,-0.0262779,-0.0154355,0.00187962,0.0188885,0.0337305,0.0463299,0.0569473,0.0657597,0.0728503,0.0783448,0.0824452,0.085421,0.0875854,0.0892748,0.0908203,0.0925148,0.0945954,0.0971804,0.100351,0.104076,0.108261,0.112774,0.117453,0.122129,0.126635,0.130802,0.134502,0.137677,0.140274,0.142245,0.143543,0.144185,0.144217,0.143686,0.142639,0.141122,0.139183,0.136867,0.134221,0.131291,0.128125,0.124765,0.121238,0.117557,0.113738,0.109795,0.105742,0.101594,0.0973664,
73,0.0246844,-0.00550188,0.00909049,0.00715688,0.00865059,0.0115276,0.0144409,0.0170703,0.0192163,0.0207313,0.021521,0.0215533,0.0208316,0.0193818,0.01726,0.0145348,0.0112895,0.00762843,0.00364933,-0.00052131,-0.0047459,-0.008903,-0.0128668,-0.0165351,-0.0198192,-0.0226408,-0.0249317,-0.0266623,-0.0278331,-0.0284794,-0.0286392,-0.0283504,-0.0276551,-0.0266043,-0.0252444,-0.0236213,-0.021775,-0.0197305,-0.0175107,-0.0151389,-0.012638,-0.010031,-0.00734105,-0.00458806,-0.00177902,0.00108119,0.00398762,0.00693535,0.00991942,0.0129349,0.0159768,
74,0.00328499,-0.0341321,-0.0280467,-0.0108804,0.00052136,0.00912429,0.0166358,0.0234035,0.0294867,0.0347927,0.0391813,0.0425073,0.0446606,0.0455902,0.045298,0.0438482,0.0413432,0.0379258,0.0337521,0.0290009,0.0238564,0.0184903,0.0130716,0.00775287,0.00265862,-0.00211167,-0.00646844,-0.0103436,-0.0136963,-0.016523,-0.0188236,-0.0205979,-0.0218513,-0.0226221,-0.0229612,-0.0229193,-0.0225423,-0.0218648,-0.0209199,-0.0197406,-0.0183599,-0.0168109,-0.0151267,-0.0133374,-0.0114569,-0.00949308,-0.00745387,-0.00534723,-0.00318107,-0.000963341,0.00129803,
75,-0.00162808,0.0173014,0.0155562,0.00967137,0.00292813,-0.00396607,-0.01069,-0.0169045,-0.0223437,-0.0268573,-0.030381,-0.0329191,-0.0345125,-0.0352229,-0.0351331,-0.0343523,-0.0329961,-0.0311889,-0.0290564,-0.0267013,-0.024217,-0.0216738,-0.0191255,-0.0166173,-0.0141857,-0.0118661,-0.00968644,-0.00767051,-0.00583607,-0.00418843,-0.00273147,-0.00146909,-0.000405764,0.000457655,0.00112512,0.0016007,0.00189122,0.00200942,0.00196878,0.00178279,0.00146492,0.00102867,0.000487512,-0.000145061,-0.000859041,-0.00164724,-0.00250249,-0.00341766,-0.00438557,-0.00539908,-0.00645103,
76,0.081316,0.0184867,0.0170457,0.0152553,0.015138,0.0148936,0.0143409,0.0135409,0.0125072,0.0112419,0.00975386,0.00806556,0.00620381,0.00419431,0.0020614,-0.000163043,-0.00243312,-0.00469623,-0.00690413,-0.00900556,-0.0109484,-0.0126923,-0.0141992,-0.0154429,-0.0164046,-0.0170702,-0.0174259,-0.0174648,-0.0171897,-0.0166138,-0.0157513,-0.0146161,-0.0132242,-0.0115989,-0.00976347,-0.00774119,-0.00555293,-0.0032149,-0.000742741,0.0018479,0.00454136,0.007322,0.0101742,0.0130838,0.0160446,0.0190521,0.0221017,0.0251889,0.0283093,0.0314583,0.0346315,
77,-0.0161314,0.035345,0.0332651,0.0206874,0.0137799,0.0102769,0.00843214,0.00763314,0.00742351,0.00743424,0.00739722,0.00714066,0.00654674,0.00554375,0.0040712,0.00209936,-0.00038015,-0.00334505,-0.00676506,-0.010577,-0.0147012,-0.0190376,-0.0234518,-0.02779,-0.0318933,-0.0356241,-0.0388544,-0.0415041,-0.0435403,-0.0449771,-0.0458312,-0.0461193,-0.0458693,-0.0451469,-0.0440183,-0.0425492,-0.040794,-0.0387872,-0.0365612,-0.0341483,-0.0315808,-0.0288912,-0.0261118,-0.023269,-0.0203691,-0.0174171,-0.0144179,-0.0113768,-0.00829869,-0.00518874,-0.00205199,
78,0.00228606,0.0127185,0.01993,0.0216276,0.0264128,0.0330779,0.0399917,0.0463626,0.0517206,0.0558734,0.0587832,0.0604917,0.0610507,0.0605207,0.0589714,0.0564878,0.0531623,0.0491029,0.0444281,0.0392774,0.0337961,0.0281335,0.0224432,0.0168646,0.0115168,0.00650275,0.00191886,-0.00215347,-0.00566143,-0.00858789,-0.0109182,-0.0126377,-0.0137386,-0.0142495,-0.0142105,-0.0136618,-0.0126437,-0.0111975,-0.00936509,-0.00718809,-0.00470829,-0.00196744,0.000992713,0.00413404,0.00743671,0.0108865,0.0144692,0.0181707,0.0219765,0.0258727,0.0298448,
79,0.0163604,-0.0642811,-0.0485037,-0.0589877,-0.0687476,-0.0692069,-0.0647615,-0.0583729,-0.0515298,-0.0449672,-0.0391125,-0.0342316,-0.0304847,-0.0279358,-0.0265806,-0.0263511,-0.0271463,-0.0288362,-0.0312825,-0.0343261,-0.0378016,-0.0415339,-0.0453384,-0.0490266,-0.0524266,-0.0553888,-0.0577796,-0.0594939,-0.0604867,-0.0607915,-0.0604473,-0.0594933,-0.0579798,-0.0560219,-0.0537571,-0.0513226,-0.0488224,-0.046292,-0.0437586,-0.0412495,-0.0387918,-0.036413,-0.03414,-0.0319953,-0.0299755,-0.0280691,-0.0262646,-0.0245505,-0.0229152,-0.0213473,-0.0198353,
80,-0.00101507,-0.0178228,-0.0536554,-0.064812,-0.0666673,-0.0646928,-0.0605172,-0.0550781,-0.0491184,-0.0431127,-0.0374048,-0.0323031,-0.0280623,-0.0248633,-0.0228286,-0.0220152,-0.0224269,-0.0239914,-0.0265937,-0.0300448,-0.0341359,-0.0386221,-0.0432379,-0.0477103,-0.0517958,-0.055287,-0.0580075,-0.0598303,-0.0607088,-0.060699,-0.059864,-0.058267,-0.0559851,-0.0531739,-0.050016,-0.0466938,-0.0433431,-0.0400067,-0.0367163,-0.0335035,-0.0304,-0.0274375,-0.0246477,-0.0220559,-0.0196551,-0.0174277,-0.0153561,-0.013423,-0.0116106,-0.00990153,-0.00827822,
81,-0.0277946,-0.0460975,-0.0904521,-0.0965362,-0.0917212,-0.0844166,-0.0764962,-0.0685765,-0.0610623,-0.0543173,-0.0486463,-0.0442454,-0.0412038,-0.0395441,-0.0392563,-0.0403029,-0.0426168,-0.0460954,-0.0506201,-0.0560079,-0.0620563,-0.0685285,-0.0751561,-0.0816548,-0.0877693,-0.0932871,-0.0980305,-0.101889,-0.10484,-0.106947,-0.108278,-0.1089,-0.108895,-0.108393,-0.107522,-0.106413,-0.105156,-0.103785,-0.102326,-0.100809,-0.0992617,-0.0977112,-0.0961858,-0.0947058,-0.0932682,-0.0918691,-0.0905045,-0.0891704,-0.087863,-0.0865781,-0.085312,
